id,url,raw_path,text_path,raw_size_bytes,text_size_bytes,word_count,status_code
149970,https://www.koolinar.ru/recipe/view/149970,recipes_corpus/koolinar/raw/149970.html,recipes_corpus/koolinar/text/149970.txt,109391,18568,1547,200
149969,https://www.koolinar.ru/recipe/view/149969,recipes_corpus/koolinar/raw/149969.html,recipes_corpus/koolinar/text/149969.txt,100561,17408,1429,200
149968,https://www.koolinar.ru/recipe/view/149968,recipes_corpus/koolinar/raw/149968.html,recipes_corpus/koolinar/text/149968.txt,111017,19165,1591,200
149967,https://www.koolinar.ru/recipe/view/149967,recipes_corpus/koolinar/raw/149967.html,recipes_corpus/koolinar/text/149967.txt,112248,19675,1603,200
149966,https://www.koolinar.ru/recipe/view/149966,recipes_corpus/koolinar/raw/149966.html,recipes_corpus/koolinar/text/149966.txt,108334,17806,1459,200
149964,https://www.koolinar.ru/recipe/view/149964,recipes_corpus/koolinar/raw/149964.html,recipes_corpus/koolinar/text/149964.txt,110292,21582,1793,200
149963,https://www.koolinar.ru/recipe/view/149963,recipes_corpus/koolinar/raw/149963.html,recipes_corpus/koolinar/text/149963.txt,112255,18473,1555,200
149962,https://www.koolinar.ru/recipe/view/149962,recipes_corpus/koolinar/raw/149962.html,recipes_corpus/koolinar/text/149962.txt,108380,17928,1465,200
149961,https://www.koolinar.ru/recipe/view/149961,recipes_corpus/koolinar/raw/149961.html,recipes_corpus/koolinar/text/149961.txt,111633,19391,1591,200
149960,https://www.koolinar.ru/recipe/view/149960,recipes_corpus/koolinar/raw/149960.html,recipes_corpus/koolinar/text/149960.txt,101807,18153,1507,200
149959,https://www.koolinar.ru/recipe/view/149959,recipes_corpus/koolinar/raw/149959.html,recipes_corpus/koolinar/text/149959.txt,109405,18330,1511,200
149958,https://www.koolinar.ru/recipe/view/149958,recipes_corpus/koolinar/raw/149958.html,recipes_corpus/koolinar/text/149958.txt,113117,19964,1696,200
