rank,freq,zipf
1493,351,143.405
1494,349,143.309
1495,348,143.213
1496,343,143.117
1497,341,143.021
1498,338,142.926
1499,335,142.831
1500,334,142.735
1501,332,142.64
1502,331,142.545
1503,330,142.45
1504,330,142.356
1505,329,142.261
1506,329,142.167
1507,326,142.072
1508,325,141.978
1509,323,141.884
1510,323,141.79
1511,323,141.696
1512,323,141.603
1513,322,141.509
1514,322,141.415
1515,322,141.322
1516,321,141.229
1517,321,141.136
1518,320,141.043
1519,319,140.95
1520,319,140.857
1521,316,140.765
1522,315,140.672
1523,315,140.58
1524,314,140.488
1525,314,140.395
1526,313,140.303
1527,309,140.212
1528,307,140.12
1529,304,140.028
1530,304,139.937
1531,303,139.845
1532,302,139.754
1533,302,139.663
1534,301,139.572
1535,301,139.481
1536,300,139.39
1537,300,139.299
1538,298,139.209
1539,297,139.118
1540,297,139.028
1541,296,138.938
1542,295,138.848
1543,295,138.758
1544,295,138.668
1545,294,138.578
1546,294,138.488
1547,293,138.399
1548,293,138.309
1549,292,138.22
1550,292,138.131
1551,291,138.042
1552,291,137.953
1553,290,137.864
1554,289,137.775
1555,288,137.687
1556,287,137.598
1557,286,137.51
1558,285,137.422
1559,285,137.334
1560,285,137.246
1561,284,137.158
1562,283,137.07
1563,283,136.982
1564,281,136.895
1565,280,136.807
1566,280,136.72
1567,278,136.632
1568,277,136.545
1569,277,136.458
1570,277,136.371
1571,277,136.285
1572,277,136.198
1573,277,136.111
1574,276,136.025
1575,274,135.938
1576,274,135.852
1577,274,135.766
1578,274,135.68
1579,274,135.594
1580,273,135.508
1581,273,135.423
1582,273,135.337
1583,269,135.251
1584,268,135.166
1585,266,135.081
1586,265,134.996
1587,265,134.911
1588,265,134.826
1589,264,134.741
1590,264,134.656
1591,263,134.571
1592,263,134.487
1593,262,134.402
1594,262,134.318
1595,261,134.234
1596,261,134.15
1597,260,134.066
1598,260,133.982
1599,260,133.898
1600,259,133.814
1601,259,133.731
1602,259,133.647
1603,258,133.564
1604,257,133.481
1605,257,133.398
1606,256,133.314
1607,254,133.231
1608,254,133.149
1609,254,133.066
1610,253,132.983
1611,252,132.901
1612,252,132.818
1613,250,132.736
1614,250,132.654
1615,250,132.572
1616,249,132.489
1617,248,132.408
1618,247,132.326
1619,246,132.244
1620,246,132.162
1621,246,132.081
1622,246,131.999
1623,245,131.918
1624,245,131.837
1625,245,131.756
1626,243,131.675
1627,242,131.594
1628,242,131.513
1629,242,131.432
1630,242,131.352
1631,242,131.271
1632,241,131.191
1633,240,131.11
1634,240,131.03
1635,240,130.95
1636,240,130.87
1637,239,130.79
1638,238,130.71
1639,238,130.63
1640,237,130.551
1641,237,130.471
1642,237,130.392
1643,237,130.312
1644,237,130.233
1645,237,130.154
1646,236,130.075
1647,236,129.996
1648,236,129.917
1649,235,129.838
1650,235,129.759
1651,235,129.681
1652,235,129.602
1653,234,129.524
1654,234,129.446
1655,233,129.367
1656,232,129.289
1657,232,129.211
1658,231,129.133
1659,231,129.055
1660,231,128.978
1661,230,128.9
1662,230,128.823
1663,230,128.745
1664,229,128.668
1665,228,128.59
1666,228,128.513
1667,227,128.436
1668,227,128.359
1669,227,128.282
1670,226,128.205
1671,224,128.129
1672,224,128.052
1673,224,127.975
1674,224,127.899
1675,224,127.823
1676,223,127.746
1677,223,127.67
1678,223,127.594
1679,222,127.518
1680,220,127.442
1681,220,127.366
1682,220,127.291
1683,220,127.215
1684,219,127.14
1685,219,127.064
1686,219,126.989
1687,218,126.913
1688,218,126.838
1689,217,126.763
1690,217,126.688
1691,217,126.613
1692,217,126.538
1693,217,126.464
1694,216,126.389
1695,216,126.314
1696,216,126.24
1697,216,126.166
1698,216,126.091
1699,214,126.017
1700,214,125.943
1701,213,125.869
1702,213,125.795
1703,213,125.721
1704,213,125.647
1705,213,125.574
1706,213,125.5
1707,212,125.426
1708,211,125.353
1709,211,125.28
1710,209,125.206
1711,209,125.133
1712,209,125.06
1713,207,124.987
1714,206,124.914
1715,206,124.841
1716,206,124.769
1717,206,124.696
1718,206,124.623
1719,205,124.551
1720,205,124.478
1721,204,124.406
1722,204,124.334
1723,203,124.262
1724,203,124.19
1725,201,124.118
1726,201,124.046
1727,201,123.974
1728,200,123.902
1729,200,123.831
1730,200,123.759
1731,199,123.687
1732,199,123.616
1733,199,123.545
1734,199,123.473
1735,199,123.402
1736,198,123.331
1737,197,123.26
1738,196,123.189
1739,196,123.118
1740,196,123.048
1741,195,122.977
1742,194,122.906
1743,193,122.836
1744,193,122.765
1745,192,122.695
1746,192,122.625
1747,192,122.555
1748,192,122.485
1749,192,122.415
1750,192,122.345
1751,192,122.275
1752,191,122.205
1753,191,122.135
1754,191,122.066
1755,190,121.996
1756,190,121.927
1757,190,121.857
1758,190,121.788
1759,190,121.719
1760,189,121.649
1761,188,121.58
1762,188,121.511
1763,187,121.442
1764,186,121.374
1765,186,121.305
1766,185,121.236
1767,185,121.168
1768,185,121.099
1769,185,121.031
1770,184,120.962
1771,184,120.894
1772,184,120.826
1773,184,120.757
1774,183,120.689
1775,183,120.621
1776,183,120.553
1777,182,120.486
1778,181,120.418
1779,181,120.35
1780,181,120.283
1781,181,120.215
1782,180,120.148
1783,180,120.08
1784,180,120.013
1785,180,119.946
1786,180,119.878
1787,179,119.811
1788,178,119.744
1789,178,119.677
1790,177,119.611
1791,177,119.544
1792,177,119.477
1793,176,119.41
1794,176,119.344
1795,176,119.277
1796,176,119.211
1797,176,119.145
1798,176,119.078
1799,176,119.012
1800,175,118.946
1801,175,118.88
1802,175,118.814
1803,175,118.748
1804,175,118.682
1805,174,118.617
1806,174,118.551
1807,174,118.485
1808,174,118.42
1809,174,118.354
1810,172,118.289
1811,172,118.224
1812,172,118.158
1813,172,118.093
1814,171,118.028
1815,171,117.963
1816,171,117.898
1817,170,117.833
1818,170,117.768
1819,169,117.704
1820,169,117.639
1821,169,117.574
1822,169,117.51
1823,169,117.445
1824,168,117.381
1825,168,117.317
1826,168,117.252
1827,167,117.188
1828,167,117.124
1829,166,117.06
1830,166,116.996
1831,166,116.932
1832,166,116.868
1833,166,116.805
1834,165,116.741
1835,164,116.677
1836,164,116.614
1837,163,116.55
1838,162,116.487
1839,162,116.424
1840,162,116.36
1841,162,116.297
1842,161,116.234
1843,161,116.171
1844,161,116.108
1845,161,116.045
1846,160,115.982
1847,160,115.919
1848,160,115.857
1849,160,115.794
1850,160,115.731
1851,159,115.669
1852,158,115.606
1853,158,115.544
1854,158,115.482
1855,158,115.419
1856,158,115.357
1857,158,115.295
1858,158,115.233
1859,157,115.171
1860,157,115.109
1861,156,115.047
1862,156,114.985
1863,156,114.924
1864,156,114.862
1865,156,114.801
1866,156,114.739
1867,156,114.678
1868,155,114.616
1869,155,114.555
1870,155,114.494
1871,155,114.432
1872,155,114.371
1873,154,114.31
1874,154,114.249
1875,154,114.188
1876,153,114.127
1877,153,114.067
1878,153,114.006
1879,153,113.945
1880,153,113.885
1881,153,113.824
1882,152,113.764
1883,152,113.703
1884,152,113.643
1885,151,113.582
1886,151,113.522
1887,151,113.462
1888,151,113.402
1889,151,113.342
1890,151,113.282
1891,151,113.222
1892,151,113.162
1893,150,113.102
1894,150,113.043
1895,149,112.983
1896,149,112.924
1897,149,112.864
1898,149,112.805
1899,149,112.745
1900,148,112.686
1901,148,112.627
1902,148,112.567
1903,148,112.508
1904,148,112.449
1905,147,112.39
1906,147,112.331
1907,147,112.272
1908,146,112.213
1909,146,112.155
1910,146,112.096
1911,146,112.037
1912,146,111.979
1913,146,111.92
1914,146,111.862
1915,146,111.803
1916,146,111.745
1917,145,111.686
1918,145,111.628
1919,145,111.57
1920,145,111.512
1921,145,111.454
1922,144,111.396
1923,144,111.338
1924,144,111.28
1925,144,111.222
1926,144,111.165
1927,142,111.107
1928,142,111.049
1929,141,110.992
1930,141,110.934
1931,141,110.877
1932,141,110.819
1933,141,110.762
1934,141,110.705
1935,141,110.648
1936,140,110.59
1937,140,110.533
1938,140,110.476
1939,140,110.419
1940,140,110.362
1941,140,110.306
1942,139,110.249
1943,139,110.192
1944,139,110.135
1945,139,110.079
1946,139,110.022
1947,139,109.966
1948,138,109.909
1949,138,109.853
1950,137,109.796
1951,137,109.74
1952,137,109.684
1953,137,109.628
1954,137,109.572
1955,137,109.516
1956,137,109.46
1957,137,109.404
1958,137,109.348
1959,136,109.292
1960,136,109.236
1961,136,109.181
1962,135,109.125
1963,135,109.069
1964,135,109.014
1965,135,108.958
1966,135,108.903
1967,135,108.847
1968,135,108.792
1969,135,108.737
1970,135,108.682
1971,135,108.627
1972,134,108.572
1973,134,108.516
1974,134,108.461
1975,133,108.407
1976,133,108.352
1977,133,108.297
1978,133,108.242
1979,132,108.187
1980,132,108.133
1981,132,108.078
1982,132,108.024
1983,131,107.969
1984,131,107.915
1985,131,107.86
1986,131,107.806
1987,131,107.752
1988,131,107.698
1989,131,107.644
1990,131,107.589
1991,131,107.535
1992,130,107.481
1993,130,107.427
1994,130,107.374
1995,130,107.32
1996,130,107.266
1997,130,107.212
1998,129,107.159
1999,129,107.105
2000,129,107.052
2001,129,106.998
2002,129,106.945
2003,129,106.891
2004,129,106.838
2005,128,106.785
2006,128,106.731
2007,128,106.678
2008,128,106.625
2009,128,106.572
2010,128,106.519
2011,128,106.466
2012,128,106.413
2013,128,106.36
2014,128,106.307
2015,128,106.255
2016,128,106.202
2017,127,106.149
2018,127,106.097
2019,127,106.044
2020,127,105.992
2021,127,105.939
2022,127,105.887
2023,126,105.834
2024,126,105.782
2025,126,105.73
2026,126,105.678
2027,126,105.626
2028,126,105.573
2029,126,105.521
2030,126,105.469
2031,126,105.418
2032,126,105.366
2033,125,105.314
2034,125,105.262
2035,125,105.21
2036,124,105.159
2037,124,105.107
2038,124,105.055
2039,124,105.004
2040,124,104.952
2041,124,104.901
2042,124,104.85
2043,124,104.798
2044,124,104.747
2045,123,104.696
2046,123,104.645
2047,123,104.594
2048,123,104.542
2049,123,104.491
2050,123,104.44
2051,123,104.39
2052,123,104.339
2053,122,104.288
2054,122,104.237
2055,122,104.186
2056,122,104.136
2057,122,104.085
2058,122,104.034
2059,121,103.984
2060,121,103.933
2061,121,103.883
2062,121,103.833
2063,121,103.782
2064,121,103.732
2065,121,103.682
2066,121,103.632
2067,120,103.582
2068,120,103.531
2069,120,103.481
2070,120,103.431
2071,120,103.381
2072,120,103.332
2073,120,103.282
2074,120,103.232
2075,119,103.182
2076,119,103.132
2077,119,103.083
2078,118,103.033
2079,117,102.984
2080,117,102.934
2081,117,102.885
2082,117,102.835
2083,117,102.786
2084,116,102.737
2085,116,102.687
2086,116,102.638
2087,116,102.589
2088,116,102.54
2089,116,102.491
2090,116,102.442
2091,116,102.393
2092,116,102.344
2093,116,102.295
2094,116,102.246
2095,116,102.197
2096,115,102.148
2097,115,102.1
2098,115,102.051
2099,115,102.002
2100,115,101.954
2101,115,101.905
2102,114,101.857
2103,114,101.808
2104,114,101.76
2105,114,101.712
2106,114,101.663
2107,114,101.615
2108,114,101.567
2109,113,101.519
2110,113,101.471
2111,113,101.423
2112,113,101.375
2113,113,101.327
2114,113,101.279
2115,112,101.231
2116,112,101.183
2117,112,101.135
2118,112,101.087
2119,112,101.04
2120,112,100.992
2121,111,100.944
2122,111,100.897
2123,111,100.849
2124,111,100.802
2125,111,100.754
2126,111,100.707
2127,111,100.66
2128,111,100.612
2129,111,100.565
2130,110,100.518
2131,110,100.471
2132,110,100.424
2133,110,100.376
2134,110,100.329
2135,110,100.282
2136,110,100.235
2137,109,100.189
2138,109,100.142
2139,109,100.095
2140,109,100.048
2141,109,100.001
2142,109,99.9547
2143,109,99.9081
2144,109,99.8615
2145,108,99.8149
2146,108,99.7684
2147,108,99.7219
2148,108,99.6755
2149,108,99.6291
2150,108,99.5828
2151,108,99.5365
2152,107,99.4902
2153,107,99.444
2154,107,99.3979
2155,107,99.3517
2156,107,99.3057
2157,107,99.2596
2158,107,99.2136
2159,107,99.1677
2160,106,99.1218
2161,106,99.0759
2162,106,99.0301
2163,106,98.9843
2164,106,98.9385
2165,106,98.8928
2166,106,98.8472
2167,106,98.8016
2168,106,98.756
2169,106,98.7105
2170,105,98.665
2171,105,98.6195
2172,105,98.5741
2173,105,98.5288
2174,105,98.4834
2175,105,98.4382
2176,105,98.3929
2177,105,98.3477
2178,105,98.3026
2179,105,98.2575
2180,105,98.2124
2181,105,98.1674
2182,104,98.1224
2183,104,98.0774
2184,104,98.0325
2185,104,97.9876
2186,104,97.9428
2187,104,97.898
2188,104,97.8533
2189,104,97.8086
2190,104,97.7639
2191,104,97.7193
2192,104,97.6747
2193,103,97.6302
2194,103,97.5857
2195,103,97.5412
2196,103,97.4968
2197,103,97.4524
2198,103,97.4081
2199,103,97.3638
2200,103,97.3195
2201,103,97.2753
2202,103,97.2312
2203,103,97.187
2204,102,97.1429
2205,102,97.0989
2206,102,97.0549
2207,102,97.0109
2208,102,96.9669
2209,102,96.923
2210,102,96.8792
2211,101,96.8354
2212,101,96.7916
2213,101,96.7479
2214,101,96.7042
2215,101,96.6605
2216,101,96.6169
2217,100,96.5733
2218,100,96.5298
2219,100,96.4863
2220,100,96.4428
2221,100,96.3994
2222,100,96.356
2223,100,96.3126
2224,100,96.2693
2225,100,96.2261
2226,100,96.1828
2227,100,96.1396
2228,99,96.0965
2229,99,96.0534
2230,99,96.0103
2231,99,95.9673
2232,99,95.9243
2233,99,95.8813
2234,99,95.8384
2235,99,95.7955
2236,99,95.7527
2237,99,95.7099
2238,99,95.6671
2239,98,95.6244
2240,98,95.5817
2241,98,95.539
2242,98,95.4964
2243,98,95.4539
2244,98,95.4113
2245,98,95.3688
2246,98,95.3264
2247,98,95.2839
2248,98,95.2415
2249,98,95.1992
2250,97,95.1569
2251,97,95.1146
2252,97,95.0724
2253,97,95.0302
2254,97,94.988
2255,97,94.9459
2256,97,94.9038
2257,97,94.8618
2258,97,94.8198
2259,97,94.7778
2260,97,94.7358
2261,97,94.6939
2262,96,94.6521
2263,96,94.6103
2264,96,94.5685
2265,96,94.5267
2266,96,94.485
2267,96,94.4433
2268,96,94.4017
2269,96,94.3601
2270,95,94.3185
2271,95,94.277
2272,95,94.2355
2273,95,94.194
2274,95,94.1526
2275,95,94.1112
2276,95,94.0699
2277,95,94.0285
2278,94,93.9873
2279,94,93.946
2280,94,93.9048
2281,94,93.8637
2282,94,93.8225
2283,94,93.7814
2284,93,93.7404
2285,93,93.6993
2286,93,93.6584
2287,93,93.6174
2288,93,93.5765
2289,93,93.5356
2290,93,93.4948
2291,93,93.454
2292,93,93.4132
2293,93,93.3724
2294,92,93.3317
2295,92,93.2911
2296,92,93.2504
2297,92,93.2098
2298,92,93.1693
2299,92,93.1288
2300,92,93.0883
2301,91,93.0478
2302,91,93.0074
2303,91,92.967
2304,91,92.9266
2305,91,92.8863
2306,91,92.8461
2307,91,92.8058
2308,91,92.7656
2309,91,92.7254
2310,91,92.6853
2311,91,92.6452
2312,90,92.6051
2313,90,92.5651
2314,90,92.5251
2315,90,92.4851
2316,90,92.4452
2317,90,92.4053
2318,90,92.3654
2319,90,92.3256
2320,90,92.2858
2321,90,92.246
2322,90,92.2063
2323,90,92.1666
2324,90,92.1269
2325,89,92.0873
2326,89,92.0477
2327,89,92.0082
2328,89,91.9686
2329,89,91.9292
2330,89,91.8897
2331,89,91.8503
2332,89,91.8109
2333,89,91.7715
2334,89,91.7322
2335,89,91.6929
2336,89,91.6537
2337,89,91.6145
2338,89,91.5753
2339,89,91.5361
2340,88,91.497
2341,88,91.4579
2342,88,91.4189
2343,88,91.3799
2344,88,91.3409
2345,88,91.3019
2346,87,91.263
2347,87,91.2241
2348,87,91.1853
2349,87,91.1464
2350,87,91.1077
2351,87,91.0689
2352,87,91.0302
2353,87,90.9915
2354,86,90.9528
2355,86,90.9142
2356,86,90.8756
2357,86,90.8371
2358,86,90.7986
2359,86,90.7601
2360,86,90.7216
2361,86,90.6832
2362,85,90.6448
2363,85,90.6064
2364,85,90.5681
2365,85,90.5298
2366,85,90.4915
2367,85,90.4533
2368,85,90.4151
2369,85,90.377
2370,85,90.3388
2371,84,90.3007
2372,84,90.2626
2373,84,90.2246
2374,84,90.1866
2375,84,90.1486
2376,84,90.1107
2377,84,90.0728
2378,84,90.0349
2379,84,89.9971
2380,84,89.9592
2381,84,89.9215
2382,84,89.8837
2383,83,89.846
2384,83,89.8083
2385,83,89.7706
2386,83,89.733
2387,83,89.6954
2388,83,89.6579
2389,83,89.6203
2390,83,89.5828
2391,83,89.5454
2392,83,89.5079
2393,83,89.4705
2394,83,89.4332
2395,83,89.3958
2396,83,89.3585
2397,83,89.3212
2398,83,89.284
2399,83,89.2468
2400,83,89.2096
2401,82,89.1724
2402,82,89.1353
2403,82,89.0982
2404,82,89.0611
2405,82,89.0241
2406,82,88.9871
2407,82,88.9501
2408,82,88.9132
2409,82,88.8763
2410,82,88.8394
2411,82,88.8026
2412,82,88.7658
2413,82,88.729
2414,82,88.6922
2415,81,88.6555
2416,81,88.6188
2417,81,88.5821
2418,81,88.5455
2419,81,88.5089
2420,81,88.4723
2421,81,88.4358
2422,81,88.3993
2423,81,88.3628
2424,81,88.3263
2425,81,88.2899
2426,81,88.2535
2427,80,88.2171
2428,80,88.1808
2429,80,88.1445
2430,80,88.1082
2431,80,88.072
2432,80,88.0358
2433,80,87.9996
2434,80,87.9634
2435,80,87.9273
2436,80,87.8912
2437,80,87.8551
2438,80,87.8191
2439,80,87.7831
2440,80,87.7471
2441,80,87.7112
2442,80,87.6753
2443,80,87.6394
2444,80,87.6035
2445,79,87.5677
2446,79,87.5319
2447,79,87.4961
2448,79,87.4604
2449,79,87.4247
2450,79,87.389
2451,79,87.3533
2452,79,87.3177
2453,79,87.2821
2454,79,87.2465
2455,79,87.211
2456,78,87.1755
2457,78,87.14
2458,78,87.1046
2459,78,87.0691
2460,78,87.0337
2461,78,86.9984
2462,78,86.963
2463,78,86.9277
2464,78,86.8925
2465,78,86.8572
2466,78,86.822
2467,78,86.7868
2468,78,86.7516
2469,77,86.7165
2470,77,86.6814
2471,77,86.6463
2472,77,86.6112
2473,77,86.5762
2474,77,86.5412
2475,77,86.5063
2476,77,86.4713
2477,77,86.4364
2478,77,86.4015
2479,77,86.3667
2480,77,86.3319
2481,77,86.2971
2482,77,86.2623
2483,77,86.2275
2484,77,86.1928
2485,77,86.1581
2486,77,86.1235
2487,77,86.0889
2488,77,86.0543
2489,77,86.0197
2490,77,85.9851
2491,77,85.9506
2492,77,85.9161
2493,76,85.8817
2494,76,85.8472
2495,76,85.8128
2496,76,85.7784
2497,76,85.7441
2498,76,85.7098
2499,76,85.6755
2500,76,85.6412
2501,76,85.607
2502,76,85.5727
2503,76,85.5386
2504,76,85.5044
2505,75,85.4703
2506,75,85.4362
2507,75,85.4021
2508,75,85.368
2509,75,85.334
2510,75,85.3
2511,75,85.266
2512,75,85.2321
2513,75,85.1982
2514,75,85.1643
2515,75,85.1304
2516,75,85.0966
2517,75,85.0628
2518,74,85.029
2519,74,84.9952
2520,74,84.9615
2521,74,84.9278
2522,74,84.8941
2523,74,84.8605
2524,74,84.8269
2525,74,84.7933
2526,74,84.7597
2527,73,84.7262
2528,73,84.6926
2529,73,84.6592
2530,73,84.6257
2531,73,84.5923
2532,73,84.5588
2533,73,84.5255
2534,73,84.4921
2535,73,84.4588
2536,73,84.4255
2537,73,84.3922
2538,73,84.3589
2539,73,84.3257
2540,73,84.2925
2541,73,84.2593
2542,73,84.2262
2543,72,84.1931
2544,72,84.16
2545,72,84.1269
2546,72,84.0939
2547,72,84.0609
2548,72,84.0279
2549,72,83.9949
2550,72,83.962
2551,72,83.929
2552,72,83.8962
2553,72,83.8633
2554,72,83.8305
2555,72,83.7977
2556,72,83.7649
2557,72,83.7321
2558,72,83.6994
2559,72,83.6667
2560,72,83.634
2561,72,83.6013
2562,71,83.5687
2563,71,83.5361
2564,71,83.5035
2565,71,83.471
2566,71,83.4384
2567,71,83.4059
2568,71,83.3734
2569,71,83.341
2570,71,83.3086
2571,71,83.2762
2572,71,83.2438
2573,71,83.2114
2574,71,83.1791
2575,71,83.1468
2576,71,83.1145
2577,70,83.0823
2578,70,83.05
2579,70,83.0178
2580,70,82.9857
2581,70,82.9535
2582,70,82.9214
2583,70,82.8893
2584,70,82.8572
2585,70,82.8251
2586,70,82.7931
2587,70,82.7611
2588,70,82.7291
2589,70,82.6972
2590,70,82.6653
2591,70,82.6333
2592,70,82.6015
2593,70,82.5696
2594,70,82.5378
2595,70,82.506
2596,70,82.4742
2597,70,82.4424
2598,70,82.4107
2599,69,82.379
2600,69,82.3473
2601,69,82.3156
2602,69,82.284
2603,69,82.2524
2604,69,82.2208
2605,69,82.1893
2606,69,82.1577
2607,69,82.1262
2608,69,82.0947
2609,69,82.0632
2610,69,82.0318
2611,69,82.0004
2612,68,81.969
2613,68,81.9376
2614,68,81.9063
2615,68,81.875
2616,68,81.8437
2617,68,81.8124
2618,68,81.7811
2619,68,81.7499
2620,68,81.7187
2621,68,81.6875
2622,68,81.6564
2623,68,81.6252
2624,68,81.5941
2625,68,81.563
2626,67,81.532
2627,67,81.501
2628,67,81.4699
2629,67,81.439
2630,67,81.408
2631,67,81.377
2632,67,81.3461
2633,67,81.3152
2634,67,81.2844
2635,67,81.2535
2636,67,81.2227
2637,67,81.1919
2638,67,81.1611
2639,67,81.1304
2640,67,81.0996
2641,67,81.0689
2642,67,81.0382
2643,67,81.0076
2644,67,80.9769
2645,67,80.9463
2646,67,80.9157
2647,66,80.8852
2648,66,80.8546
2649,66,80.8241
2650,66,80.7936
2651,66,80.7631
2652,66,80.7327
2653,66,80.7022
2654,66,80.6718
2655,66,80.6414
2656,66,80.6111
2657,66,80.5807
2658,66,80.5504
2659,66,80.5201
2660,66,80.4898
2661,66,80.4596
2662,66,80.4294
2663,66,80.3992
2664,66,80.369
2665,66,80.3388
2666,66,80.3087
2667,65,80.2786
2668,65,80.2485
2669,65,80.2184
2670,65,80.1884
2671,65,80.1584
2672,65,80.1284
2673,65,80.0984
2674,65,80.0684
